Day fraction since midnight on	Time (s)	Hydraulic Residence Time	HRT (10% Accelerated)	pH
0.6215866011	885	0.9833333333	0.8939393939	5.727722645
0.621598176	886	0.9844444444	0.8949494949	5.728775024
0.6216097332	887	0.9855555556	0.895959596	5.726929188
0.6216213105	888	0.9866666667	0.896969697	5.720889568
0.6216328848	889	0.9877777778	0.897979798	5.712798119
0.6216444593	890	0.9888888889	0.898989899	5.70977211
0.6216560373	891	0.99	0.9	5.708868504
0.6216676178	892	0.9911111111	0.901010101	5.709670067
0.6216791794	893	0.9922222222	0.902020202	5.708295822
0.6216907642	894	0.9933333333	0.903030303	5.706848145
0.6217023273	895	0.9944444444	0.904040404	5.707555771
0.621713916	896	0.9955555556	0.9050505051	5.708425522
0.621725491	897	0.9966666667	0.9060606061	5.713443756
0.6217370665	898	0.9977777778	0.9070707071	5.715143681
0.6217486409	899	0.9988888889	0.9080808081	5.711760998
0.6217601985	900	1	0.9090909091	5.708245277
0.6217717769	901	1.001111111	0.9101010101	5.702382088
0.62178335	902	1.002222222	0.9111111111	5.701849461
0.6217949247	903	1.003333333	0.9121212121	5.702310085
0.6218064958	904	1.004444444	0.9131313131	5.699593067
0.6218180745	905	1.005555556	0.9141414141	5.695119381
0.6218296444	906	1.006666667	0.9151515152	5.69038868
0.621841217	907	1.007777778	0.9161616162	5.6868186
0.6218527998	908	1.008888889	0.9171717172	5.686229229
0.6218643704	909	1.01	0.9181818182	5.687996864
0.6218759407	910	1.011111111	0.9191919192	5.687205792
0.6218875186	911	1.012222222	0.9202020202	5.681550026
0.6218991016	912	1.013333333	0.9212121212	5.681758404
0.6219106663	913	1.014444444	0.9222222222	5.677443028
0.6219222379	914	1.015555556	0.9232323232	5.673841
0.6219338118	915	1.016666667	0.9242424242	5.674379826
0.6219453878	916	1.017777778	0.9252525253	5.67111063
0.6219569646	917	1.018888889	0.9262626263	5.66906023
0.6219685329	918	1.02	0.9272727273	5.667512417
0.6219801101	919	1.021111111	0.9282828283	5.666850567
0.6219916847	920	1.022222222	0.9292929293	5.664623737
0.6220032563	921	1.023333333	0.9303030303	5.665674686
0.6220148282	922	1.024444444	0.9313131313	5.667495251
0.6220264039	923	1.025555556	0.9323232323	5.666170597
0.6220379825	924	1.026666667	0.9333333333	5.663127422
0.622049553	925	1.027777778	0.9343434343	5.658877373
0.6220611331	926	1.028888889	0.9353535354	5.657917023
0.6220726994	927	1.03	0.9363636364	5.655292511
0.6220842854	928	1.031111111	0.9373737374	5.648763657
0.6220958635	929	1.032222222	0.9383838384	5.641012192
0.6221074254	930	1.033333333	0.9393939394	5.641321659
0.622118994	931	1.034444444	0.9404040404	5.640575886
0.6221305708	932	1.035555556	0.9414141414	5.639305115
0.6221421447	933	1.036666667	0.9424242424	5.62443924
0.622153722	934	1.037777778	0.9434343434	5.627345562
0.6221653028	935	1.038888889	0.9444444444	5.626716614
0.6221768706	936	1.04	0.9454545455	5.626547337
0.6221884382	937	1.041111111	0.9464646465	5.622672081
0.622200017	938	1.042222222	0.9474747475	5.620427132
0.6222116025	939	1.043333333	0.9484848485	5.623130322
0.6222231681	940	1.044444444	0.9494949495	5.621022224
0.622234739	941	1.045555556	0.9505050505	5.619511128
0.6222463158	942	1.046666667	0.9515151515	5.615650654
0.62225789	943	1.047777778	0.9525252525	5.615175247
0.6222694632	944	1.048888889	0.9535353535	5.615113735
0.6222810308	945	1.05	0.9545454545	5.616124153
0.6222926118	946	1.051111111	0.9555555556	5.612519741
0.622304178	947	1.052222222	0.9565656566	5.612084389
0.6223157526	948	1.053333333	0.9575757576	5.609548092
0.6223273412	949	1.054444444	0.9585858586	5.605570793
0.6223389086	950	1.055555556	0.9595959596	5.60329771
0.6223504782	951	1.056666667	0.9606060606	5.598480225
0.622362049	952	1.057777778	0.9616161616	5.593417645
0.622373629	953	1.058888889	0.9626262626	5.589319706
0.6223852042	954	1.06	0.9636363636	5.583489418
0.6223967784	955	1.061111111	0.9646464646	5.5814538
0.6224083534	956	1.062222222	0.9656565657	5.583390236
0.6224199201	957	1.063333333	0.9666666667	5.582847118
0.6224315033	958	1.064444444	0.9676767677	5.579528332
0.6224430779	959	1.065555556	0.9686868687	5.575006485
0.6224546454	960	1.066666667	0.9696969697	5.569045067
0.6224662251	961	1.067777778	0.9707070707	5.568083286
0.6224777987	962	1.068888889	0.9717171717	5.5674963
0.6224893848	963	1.07	0.9727272727	5.569447994
0.6225009467	964	1.071111111	0.9737373737	5.568439484
0.6225125328	965	1.072222222	0.9747474747	5.566949844
0.6225240861	966	1.073333333	0.9757575758	5.566112042
0.6225356623	967	1.074444444	0.9767676768	5.566167355
0.6225472427	968	1.075555556	0.9777777778	5.567510605
0.6225588173	969	1.076666667	0.9787878788	5.561186791
0.6225703914	970	1.077777778	0.9797979798	5.553724289
0.6225819609	971	1.078888889	0.9808080808	5.54534483
0.6225935375	972	1.08	0.9818181818	5.543151379
0.6226051187	973	1.081111111	0.9828282828	5.542800427
0.6226166857	974	1.082222222	0.9838383838	5.543073177
0.6226282527	975	1.083333333	0.9848484848	5.540548325
0.6226398339	976	1.084444444	0.9858585859	5.537889957
0.6226514211	977	1.085555556	0.9868686869	5.532493115
0.622662988	978	1.086666667	0.9878787879	5.52994442
0.6226745703	979	1.087777778	0.9888888889	5.527869701
0.6226861328	980	1.088888889	0.9898989899	5.527722359
0.6226977076	981	1.09	0.9909090909	5.51875782
0.6227092805	982	1.091111111	0.9919191919	5.518195629
0.6227208507	983	1.092222222	0.9929292929	5.517117024
0.6227324285	984	1.093333333	0.9939393939	5.520287991
0.6227440086	985	1.094444444	0.9949494949	5.517517567
0.6227555744	986	1.095555556	0.995959596	5.509380817
0.6227671449	987	1.096666667	0.996969697	5.506564617
0.622778725	988	1.097777778	0.997979798	5.502317429
0.622790301	989	1.098888889	0.998989899	5.502218247
0.6228018726	990	1.1	1	5.498535633
0.6228134599	991	1.101111111	1.001010101	5.498882294
0.6228250206	992	1.102222222	1.002020202	5.491348267
0.6228365891	993	1.103333333	1.003030303	5.491163254
0.6228481698	994	1.104444444	1.004040404	5.488024235
0.6228597408	995	1.105555556	1.005050505	5.474516869
0.6228713175	996	1.106666667	1.006060606	5.472580433
0.6228828833	997	1.107777778	1.007070707	5.473238945
0.622894465	998	1.108888889	1.008080808	5.477604866
0.6229060311	999	1.11	1.009090909	5.471907616
0.6229176201	1000	1.111111111	1.01010101	5.46969223
0.6229291809	1001	1.112222222	1.011111111	5.469090462
0.6229407577	1002	1.113333333	1.012121212	5.472556114
0.6229523392	1003	1.114444444	1.013131313	5.471928597
0.6229639095	1004	1.115555556	1.014141414	5.467598438
0.6229754811	1005	1.116666667	1.015151515	5.463861942
0.6229870632	1006	1.117777778	1.016161616	5.453331947
0.6229986251	1007	1.118888889	1.017171717	5.450261593
0.6230102062	1008	1.12	1.018181818	5.448477745
0.6230217723	1009	1.121111111	1.019191919	5.445654869
0.6230333569	1010	1.122222222	1.02020202	5.448197365
0.6230449427	1011	1.123333333	1.021212121	5.44092083
0.6230565144	1012	1.124444444	1.022222222	5.434271812
0.6230680834	1013	1.125555556	1.023232323	5.43494463
0.6230796497	1014	1.126666667	1.024242424	5.428463936
0.6230912268	1015	1.127777778	1.025252525	5.430637837
0.6231028056	1016	1.128888889	1.026262626	5.427162647
0.6231143829	1017	1.13	1.027272727	5.423651695
0.6231259482	1018	1.131111111	1.028282828	5.417641163
0.6231375181	1019	1.132222222	1.029292929	5.41755724
0.6231490962	1020	1.133333333	1.03030303	5.413129807
0.6231606739	1021	1.134444444	1.031313131	5.411540031
0.6231722407	1022	1.135555556	1.032323232	5.405740738
0.6231838157	1023	1.136666667	1.033333333	5.401246548
0.6231953929	1024	1.137777778	1.034343434	5.405020237
0.6232069665	1025	1.138888889	1.035353535	5.406936169
0.6232185415	1026	1.14	1.036363636	5.404024124
0.6232301084	1027	1.141111111	1.037373737	5.387882233
0.6232416918	1028	1.142222222	1.038383838	5.377397537
0.6232532564	1029	1.143333333	1.039393939	5.372969151
0.6232648363	1030	1.144444444	1.04040404	5.372229576
0.6232764035	1031	1.145555556	1.041414141	5.371429443
0.6232879858	1032	1.146666667	1.042424242	5.370767593
0.6232995557	1033	1.147777778	1.043434343	5.370326042
0.6233111338	1034	1.148888889	1.044444444	5.368473053
0.6233226986	1035	1.15	1.045454545	5.365478993
0.6233342738	1036	1.151111111	1.046464646	5.362569332
0.623345848	1037	1.152222222	1.047474747	5.36266613
0.6233574275	1038	1.153333333	1.048484848	5.352358341
0.6233690013	1039	1.154444444	1.049494949	5.348748207
0.6233805765	1040	1.155555556	1.050505051	5.34719038
0.6233921454	1041	1.156666667	1.051515152	5.344297409
0.6234037293	1042	1.157777778	1.052525253	5.339048386
0.6234152947	1043	1.158888889	1.053535354	5.333919048
0.6234268742	1044	1.16	1.054545455	5.332385063
0.6234384476	1045	1.161111111	1.055555556	5.327926159
0.6234500162	1046	1.162222222	1.056565657	5.330190182
0.6234615964	1047	1.163333333	1.057575758	5.329988003
0.6234731705	1048	1.164444444	1.058585859	5.322658539
0.6234847381	1049	1.165555556	1.05959596	5.317115784
0.623496329	1050	1.166666667	1.060606061	5.316203117
0.6235079059	1051	1.167777778	1.061616162	5.315989494
0.623519467	1052	1.168888889	1.062626263	5.315134525
0.6235310408	1053	1.17	1.063636364	5.312424183
0.6235426159	1054	1.171111111	1.064646465	5.309742928
0.6235541813	1055	1.172222222	1.065656566	5.306717873
0.623565762	1056	1.173333333	1.066666667	5.306032181
0.6235773305	1057	1.174444444	1.067676768	5.304749012
0.6235889118	1058	1.175555556	1.068686869	5.302195549
0.6236004776	1059	1.176666667	1.06969697	5.295356751
0.6236120573	1060	1.177777778	1.070707071	5.288053036
0.6236236321	1061	1.178888889	1.071717172	5.283288479
0.6236352064	1062	1.18	1.072727273	5.280997753
0.6236467814	1063	1.181111111	1.073737374	5.273518562
0.6236583569	1064	1.182222222	1.074747475	5.271886826
0.6236699311	1065	1.183333333	1.075757576	5.269880772
0.6236815056	1066	1.184444444	1.076767677	5.262388229
0.6236930762	1067	1.185555556	1.077777778	5.253040791
0.6237046516	1068	1.186666667	1.078787879	5.252661228
0.6237162285	1069	1.187777778	1.07979798	5.251897335
0.623727793	1070	1.188888889	1.080808081	5.247368813
0.6237393842	1071	1.19	1.081818182	5.242431641
0.6237509494	1072	1.191111111	1.082828283	5.242925167
0.623762516	1073	1.192222222	1.083838384	5.239238739
0.6237740983	1074	1.193333333	1.084848485	5.236393929
0.6237856707	1075	1.194444444	1.085858586	5.229880333
0.6237972457	1076	1.195555556	1.086868687	5.225594521
0.6238088327	1077	1.196666667	1.087878788	5.220006943
0.623820393	1078	1.197777778	1.088888889	5.210085869
0.6238319711	1079	1.198888889	1.08989899	5.208244324
0.6238435411	1080	1.2	1.090909091	5.207325459
0.6238551166	1081	1.201111111	1.091919192	5.207145691
0.6238666899	1082	1.202222222	1.092929293	5.200491905
0.6238782779	1083	1.203333333	1.093939394	5.193846703
0.6238898388	1084	1.204444444	1.094949495	5.187160492
0.6239014178	1085	1.205555556	1.095959596	5.17467165
0.6239129862	1086	1.206666667	1.096969697	5.170096874
0.6239245735	1087	1.207777778	1.097979798	5.16831398
0.6239361272	1088	1.208888889	1.098989899	5.165699959
0.6239477081	1089	1.21	1.1	5.167514801
0.6239592874	1090	1.211111111	1.101010101	5.164625168
0.6239708585	1091	1.212222222	1.102020202	5.155797482
0.6239824308	1092	1.213333333	1.103030303	5.148194313
0.6239940003	1093	1.214444444	1.104040404	5.140501976
0.6240055797	1094	1.215555556	1.105050505	5.134061813
0.6240171506	1095	1.216666667	1.106060606	5.128349781
0.6240287247	1096	1.217777778	1.107070707	5.127726555
0.624040296	1097	1.218888889	1.108080808	5.121448994
0.624051871	1098	1.22	1.109090909	5.116026878
0.6240634446	1099	1.221111111	1.11010101	5.112646103
0.6240750242	1100	1.222222222	1.111111111	5.111522198
0.6240865895	1101	1.223333333	1.112121212	5.109646797
0.6240981709	1102	1.224444444	1.113131313	5.100846767
0.6241097548	1103	1.225555556	1.114141414	5.10249567
0.6241213211	1104	1.226666667	1.115151515	5.101520062
0.6241328893	1105	1.227777778	1.116161616	5.096840382
0.6241444685	1106	1.228888889	1.117171717	5.090369701
0.6241560388	1107	1.23	1.118181818	5.078442574
0.624167617	1108	1.231111111	1.119191919	5.072696686
0.6241791851	1109	1.232222222	1.12020202	5.068478108
0.6241907648	1110	1.233333333	1.121212121	5.06603384
0.6242023333	1111	1.234444444	1.122222222	5.059183121
0.6242139132	1112	1.235555556	1.123232323	5.050598145
0.6242254825	1113	1.236666667	1.124242424	5.044273853
0.6242370616	1114	1.237777778	1.125252525	5.032376289
0.6242486449	1115	1.238888889	1.126262626	5.023435593
0.6242602186	1116	1.24	1.127272727	5.019018173
0.6242717933	1117	1.241111111	1.128282828	5.018080235
0.6242833569	1118	1.242222222	1.129292929	5.010660648
0.6242949231	1119	1.243333333	1.13030303	5.008556366
0.6243065061	1120	1.244444444	1.131313131	5.005008221
0.6243180713	1121	1.245555556	1.132323232	5.000787258
0.6243296509	1122	1.246666667	1.133333333	4.993380547
0.6243412418	1123	1.247777778	1.134343434	4.989607811
0.6243528035	1124	1.248888889	1.135353535	4.980042458
0.624364391	1125	1.25	1.136363636	4.974274635
0.6243759497	1126	1.251111111	1.137373737	4.969599247
0.6243875206	1127	1.252222222	1.138383838	4.955451489
0.624399098	1128	1.253333333	1.139393939	4.943269253
0.6244106737	1129	1.254444444	1.14040404	4.933239937
0.6244222471	1130	1.255555556	1.141414141	4.927106381
0.624433819	1131	1.256666667	1.142424242	4.927379131
0.6244453942	1132	1.257777778	1.143434343	4.920763016
0.6244569611	1133	1.258888889	1.144444444	4.915879726
0.6244685402	1134	1.26	1.145454545	4.909459591
0.6244801304	1135	1.261111111	1.146464646	4.90090847
0.6244916916	1136	1.262222222	1.147474747	4.901081085
0.624503258	1137	1.263333333	1.148484848	4.897296429
0.6245148404	1138	1.264444444	1.149494949	4.892562389
0.6245264234	1139	1.265555556	1.150505051	4.885133743
0.6245379862	1140	1.266666667	1.151515152	4.875482559
0.6245495622	1141	1.267777778	1.152525253	4.865987778
0.6245611366	1142	1.268888889	1.153535354	4.859992027
0.6245727137	1143	1.27	1.154545455	4.853719711
0.6245842902	1144	1.271111111	1.155555556	4.837996483
0.6245958612	1145	1.272222222	1.156565657	4.827848434
0.6246074317	1146	1.273333333	1.157575758	4.828525543
0.6246190063	1147	1.274444444	1.158585859	4.825978279
0.6246305795	1148	1.275555556	1.15959596	4.820442677
0.624642155	1149	1.276666667	1.160606061	4.813774586
0.6246537249	1150	1.277777778	1.161616162	4.806825161
0.6246653016	1151	1.278888889	1.162626263	4.79954958
0.6246768771	1152	1.28	1.163636364	4.788701057
0.6246884527	1153	1.281111111	1.164646465	4.778892517
0.6247000249	1154	1.282222222	1.165656566	4.773228169
0.6247115948	1155	1.283333333	1.166666667	4.770753861
0.6247231667	1156	1.284444444	1.167676768	4.770501614
0.6247347387	1157	1.285555556	1.168686869	4.771612167
0.6247463199	1158	1.286666667	1.16969697	4.75966692
0.6247578882	1159	1.287777778	1.170707071	4.738486767
0.6247694699	1160	1.288888889	1.171717172	4.725278378
0.6247810387	1161	1.29	1.172727273	4.722752571
0.624792619	1162	1.291111111	1.173737374	4.715419292
0.6248041868	1163	1.292222222	1.174747475	4.710074902
0.6248157668	1164	1.293333333	1.175757576	4.701429844
0.6248273442	1165	1.294444444	1.176767677	4.677869797
0.6248389144	1166	1.295555556	1.177777778	4.664002895
0.6248504835	1167	1.296666667	1.178787879	4.654966354
0.6248620595	1168	1.297777778	1.17979798	4.646150589
0.6248736286	1169	1.298888889	1.180808081	4.629432678
0.6248852092	1170	1.3	1.181818182	4.61973381
0.6248967808	1171	1.301111111	1.182828283	4.612315178
0.6249083574	1172	1.302222222	1.183838384	4.614123821
0.6249199366	1173	1.303333333	1.184848485	4.609921455
0.6249315057	1174	1.304444444	1.185858586	4.602754116
0.6249430779	1175	1.305555556	1.186868687	4.600027084
0.6249546541	1176	1.306666667	1.187878788	4.593549728
0.6249662316	1177	1.307777778	1.188888889	4.586538792
0.624977799	1178	1.308888889	1.18989899	4.579828262
0.6249893696	1179	1.31	1.190909091	4.571463585
0.6250009432	1180	1.311111111	1.191919192	4.557116985
0.6250125365	1181	1.312222222	1.192929293	4.5537467
0.6250241013	1182	1.313333333	1.193939394	4.538994789
0.6250356765	1183	1.314444444	1.194949495	4.531103134
0.6250472473	1184	1.315555556	1.195959596	4.526083946
0.6250588136	1185	1.316666667	1.196969697	4.509110928
0.6250703877	1186	1.317777778	1.197979798	4.496270657
0.6250819642	1187	1.318888889	1.198989899	4.492142677
0.6250935474	1188	1.32	1.2	4.487348557
0.6251051113	1189	1.321111111	1.201010101	4.488717079
0.6251166877	1190	1.322222222	1.202020202	4.484272003
0.6251282821	1191	1.323333333	1.203030303	4.477169514
0.6251398394	1192	1.324444444	1.204040404	4.467223167
0.6251514069	1193	1.325555556	1.205050505	4.466583252
0.6251629884	1194	1.326666667	1.206060606	4.46184969
0.6251745593	1195	1.327777778	1.207070707	4.4553895
0.6251861304	1196	1.328888889	1.208080808	4.453033924
0.6251977123	1197	1.33	1.209090909	4.447113037
0.6252092831	1198	1.331111111	1.21010101	4.440224171
0.6252208717	1199	1.332222222	1.211111111	4.433737755
0.6252324337	1200	1.333333333	1.212121212	4.430932999
