Day fraction since midnight on	Time (s)	Hydraulic Residence Time	pH
0.6572116467	800	0.8888888889	6.947349548
0.6572232277	801	0.89	6.947509766
0.6572347942	802	0.8911111111	6.942804813
0.6572463697	803	0.8922222222	6.934378147
0.6572579371	804	0.8933333333	6.931459904
0.6572695106	805	0.8944444444	6.929255009
0.6572810951	806	0.8955555556	6.93017292
0.657292665	807	0.8966666667	6.927218437
0.6573042332	808	0.8977777778	6.926000595
0.6573158052	809	0.8988888889	6.92577076
0.6573273819	810	0.9	6.929276466
0.6573389554	811	0.9011111111	6.929255009
0.6573505347	812	0.9022222222	6.93047905
0.6573621027	813	0.9033333333	6.930678368
0.6573736838	814	0.9044444444	6.93239975
0.6573852612	815	0.9055555556	6.932246685
0.6573968325	816	0.9066666667	6.931594849
0.6574084046	817	0.9077777778	6.932436466
0.6574199946	818	0.9088888889	6.930319309
0.657431553	819	0.91	6.922724247
0.6574431275	820	0.9111111111	6.919939518
0.6574546944	821	0.9122222222	6.91408968
0.6574662771	822	0.9133333333	6.909315586
0.6574778583	823	0.9144444444	6.908719063
0.6574894253	824	0.9155555556	6.91104269
0.6575010082	825	0.9166666667	6.911474228
0.6575125652	826	0.9177777778	6.914443016
0.6575241511	827	0.9188888889	6.910063267
0.6575357206	828	0.92	6.908237934
0.6575472957	829	0.9211111111	6.905900955
0.6575588733	830	0.9222222222	6.904199123
0.6575704409	831	0.9233333333	6.896852016
0.6575820176	832	0.9244444444	6.897331715
0.6575935855	833	0.9255555556	6.89839077
0.657605166	834	0.9266666667	6.900085449
0.6576167331	835	0.9277777778	6.902710915
0.6576283144	836	0.9288888889	6.906442642
0.6576398793	837	0.93	6.908518314
0.6576514611	838	0.9311111111	6.906982899
0.6576630445	839	0.9322222222	6.908941746
0.6576746081	840	0.9333333333	6.910790443
0.6576861812	841	0.9344444444	6.912339211
0.657697757	842	0.9355555556	6.913599014
0.6577093341	843	0.9366666667	6.914313316
0.657720907	844	0.9377777778	6.91451025
0.6577324757	845	0.9388888889	6.91511631
0.6577440495	846	0.94	6.912995338
0.6577556202	847	0.9411111111	6.911918163
0.6577671977	848	0.9422222222	6.907699585
0.6577787729	849	0.9433333333	6.906901836
0.6577903493	850	0.9444444444	6.907955647
0.6578019244	851	0.9455555556	6.905949593
0.6578134993	852	0.9466666667	6.903722763
0.657825068	853	0.9477777778	6.903553963
0.6578366466	854	0.9488888889	6.900714397
0.6578482322	855	0.95	6.893081665
0.6578597962	856	0.9511111111	6.885340691
0.6578713607	857	0.9522222222	6.881435394
0.6578829441	858	0.9533333333	6.881254673
0.6578945192	859	0.9544444444	6.883494377
0.6579060846	860	0.9555555556	6.884818554
0.6579176671	861	0.9566666667	6.886622429
0.6579292406	862	0.9577777778	6.885980129
0.6579408204	863	0.9588888889	6.886091232
0.6579523836	864	0.96	6.885205746
0.6579639563	865	0.9611111111	6.883657455
0.6579755387	866	0.9622222222	6.881250858
0.6579871018	867	0.9633333333	6.87912941
0.6579986879	868	0.9644444444	6.881407261
0.6580102728	869	0.9655555556	6.88112402
0.6580218269	870	0.9666666667	6.874231339
0.6580334172	871	0.9677777778	6.874213219
0.6580449822	872	0.9688888889	6.876082897
0.6580565528	873	0.97	6.877504349
0.6580681292	874	0.9711111111	6.879261971
0.6580796967	875	0.9722222222	6.877530575
0.6580912777	876	0.9733333333	6.877408981
0.6581028509	877	0.9744444444	6.87852335
0.658114417	878	0.9755555556	6.879711628
0.6581259957	879	0.9766666667	6.880128861
0.6581375734	880	0.9777777778	6.882032871
0.6581491434	881	0.9788888889	6.882883072
0.6581607246	882	0.98	6.881573677
0.6581722962	883	0.9811111111	6.880212784
0.6581838693	884	0.9822222222	6.879786015
0.6581954451	885	0.9833333333	6.875895977
0.6582070138	886	0.9844444444	6.874349117
0.6582185858	887	0.9855555556	6.868222237
0.6582301662	888	0.9866666667	6.868188858
0.6582417534	889	0.9877777778	6.865442276
0.6582533098	890	0.9888888889	6.862196446
0.6582648827	891	0.99	6.864519119
0.6582764654	892	0.9911111111	6.866240978
0.6582880301	893	0.9922222222	6.867502213
0.6582996099	894	0.9933333333	6.869657517
0.6583111782	895	0.9944444444	6.866219521
0.6583227576	896	0.9955555556	6.85733366
0.6583343343	897	0.9966666667	6.854536057
0.6583459131	898	0.9977777778	6.854489803
0.6583574785	899	0.9988888889	6.849625588
0.6583690541	900	1	6.849829674
0.6583806407	901	1.001111111	6.850668907
0.6583921945	902	1.002222222	6.850094318
0.6584037907	903	1.003333333	6.848650456
0.658415349	904	1.004444444	6.848579407
0.6584269205	905	1.005555556	6.849154472
0.6584384985	906	1.006666667	6.847423554
0.6584500676	907	1.007777778	6.849471569
0.6584616485	908	1.008888889	6.847958088
0.6584732233	909	1.01	6.847780705
0.6584847874	910	1.011111111	6.851255894
0.6584963614	911	1.012222222	6.856002331
0.6585079452	912	1.013333333	6.857197762
0.6585195136	913	1.014444444	6.854960442
0.6585310923	914	1.015555556	6.85233593
0.6585426628	915	1.016666667	6.850935936
0.6585542427	916	1.017777778	6.850840092
0.6585658097	917	1.018888889	6.850784302
0.6585773829	918	1.02	6.849643707
0.6585889575	919	1.021111111	6.849701405
0.6586005359	920	1.022222222	6.848596573
0.658612119	921	1.023333333	6.846811771
0.6586236851	922	1.024444444	6.84139204
0.6586352539	923	1.025555556	6.838017464
0.6586468319	924	1.026666667	6.839927197
0.6586584117	925	1.027777778	6.843105793
0.658669987	926	1.028888889	6.8454175
0.6586815571	927	1.03	6.847552776
0.6586931294	928	1.031111111	6.849174976
0.6587046985	929	1.032222222	6.848562717
0.6587162764	930	1.033333333	6.843717575
0.658727856	931	1.034444444	6.83732605
0.6587394248	932	1.035555556	6.830434322
0.6587509966	933	1.036666667	6.824720383
0.6587625672	934	1.037777778	6.827741146
0.658774142	935	1.038888889	6.829082012
0.6587857248	936	1.04	6.830545902
0.6587972919	937	1.041111111	6.832168102
0.6588088711	938	1.042222222	6.835208893
0.6588204408	939	1.043333333	6.837739468
0.6588320189	940	1.044444444	6.838703156
0.6588435891	941	1.045555556	6.837453365
0.6588551673	942	1.046666667	6.83712244
0.6588667328	943	1.047777778	6.831978321
0.6588783112	944	1.048888889	6.833739758
0.6588898846	945	1.05	6.837015629
0.6589014555	946	1.051111111	6.836073399
0.6589130386	947	1.052222222	6.835456371
0.6589246119	948	1.053333333	6.832265377
0.6589361881	949	1.054444444	6.827755928
0.658947756	950	1.055555556	6.826108456
0.6589593279	951	1.056666667	6.824745178
0.6589709078	952	1.057777778	6.820106506
0.6589824793	953	1.058888889	6.812177658
0.6589940542	954	1.06	6.807561398
0.6590056235	955	1.061111111	6.80766058
0.6590172024	956	1.062222222	6.809941292
0.659028771	957	1.063333333	6.811784744
0.6590403504	958	1.064444444	6.813330174
0.659051925	959	1.065555556	6.815958977
0.6590635	960	1.066666667	6.815992832
0.6590750871	961	1.067777778	6.81385088
0.6590866464	962	1.068888889	6.805960655
0.659098224	963	1.07	6.804795742
0.6591097879	964	1.071111111	6.80619669
0.659121367	965	1.072222222	6.806184769
0.6591329437	966	1.073333333	6.807357788
0.6591445154	967	1.074444444	6.806633949
0.6591560923	968	1.075555556	6.805468082
0.6591676628	969	1.076666667	6.806246758
0.6591792397	970	1.077777778	6.809465408
0.6591908091	971	1.078888889	6.810472012
0.6592023873	972	1.08	6.812015057
0.6592139549	973	1.081111111	6.812564373
0.659225536	974	1.082222222	6.813893318
0.6592371127	975	1.083333333	6.814038277
0.6592486855	976	1.084444444	6.812996388
0.6592602517	977	1.085555556	6.811229229
0.659271832	978	1.086666667	6.809561253
0.6592833999	979	1.087777778	6.809781551
0.6592949786	980	1.088888889	6.809125423
0.659306557	981	1.09	6.808547497
0.6593181298	982	1.091111111	6.808434963
0.6593297033	983	1.092222222	6.808279514
0.6593412769	984	1.093333333	6.803570747
0.6593528436	985	1.094444444	6.80333519
0.6593644305	986	1.095555556	6.804756641
0.6593759919	987	1.096666667	6.804395199
0.6593875749	988	1.097777778	6.805320263
0.6593991456	989	1.098888889	6.798622131
0.6594107206	990	1.1	6.794642925
0.6594222927	991	1.101111111	6.790054321
0.6594338701	992	1.102222222	6.784885407
0.6594454374	993	1.103333333	6.774255753
0.6594570183	994	1.104444444	6.772663593
0.6594685871	995	1.105555556	6.775814533
0.6594801636	996	1.106666667	6.780278683
0.6594917394	997	1.107777778	6.783831596
0.6595033138	998	1.108888889	6.785446644
0.6595148861	999	1.11	6.787546635
0.6595264628	1000	1.111111111	6.789083958
0.6595380352	1001	1.112222222	6.784466267
0.6595496115	1002	1.113333333	6.781349659
0.6595611835	1003	1.114444444	6.78277874
0.6595727605	1004	1.115555556	6.78604126
0.659584329	1005	1.116666667	6.789414883
0.659595908	1006	1.117777778	6.792212009
0.6596074825	1007	1.118888889	6.794370651
0.6596190563	1008	1.12	6.789774895
0.6596306231	1009	1.121111111	6.779753208
0.6596422035	1010	1.122222222	6.77448225
0.6596537715	1011	1.123333333	6.772717476
0.6596653525	1012	1.124444444	6.776062965
0.6596769196	1013	1.125555556	6.775437832
0.6596885012	1014	1.126666667	6.775094509
0.6597000786	1015	1.127777778	6.77534914
0.6597116499	1016	1.128888889	6.774956226
0.6597232171	1017	1.13	6.776000023
0.6597347973	1018	1.131111111	6.774273872
0.6597463833	1019	1.132222222	6.771847248
0.6597579396	1020	1.133333333	6.774569035
0.6597695185	1021	1.134444444	6.778527737
0.659781094	1022	1.135555556	6.779020786
0.6597926648	1023	1.136666667	6.771272659
0.6598042362	1024	1.137777778	6.761086464
0.6598158126	1025	1.138888889	6.759029865
0.6598273871	1026	1.14	6.760305405
0.659838961	1027	1.141111111	6.759958744
0.6598505366	1028	1.142222222	6.760440826
0.6598621251	1029	1.143333333	6.762515068
0.6598736813	1030	1.144444444	6.763527393
0.6598852543	1031	1.145555556	6.765142918
0.6598968302	1032	1.146666667	6.768005848
0.6599084051	1033	1.147777778	6.769287109
0.6599199852	1034	1.148888889	6.765472889
0.6599315596	1035	1.15	6.763670921
0.6599431307	1036	1.151111111	6.761086464
0.6599546965	1037	1.152222222	6.763005734
0.6599662794	1038	1.153333333	6.767335415
0.6599778451	1039	1.154444444	6.766119957
0.6599894346	1040	1.155555556	6.764640331
0.6600009965	1041	1.156666667	6.761137009
0.6600125745	1042	1.157777778	6.751908302
0.6600241465	1043	1.158888889	6.749859333
0.6600357181	1044	1.16	6.748176575
0.6600472926	1045	1.161111111	6.747879505
0.6600588685	1046	1.162222222	6.752027035
0.6600704453	1047	1.163333333	6.755307674
0.660082026	1048	1.164444444	6.751779556
0.6600935866	1049	1.165555556	6.749708176
0.6601051739	1050	1.166666667	6.740059853
0.6601167549	1051	1.167777778	6.736269474
0.6601283111	1052	1.168888889	6.73972702
0.6601398817	1053	1.17	6.743187904
0.6601514557	1054	1.171111111	6.745617867
0.6601630445	1055	1.172222222	6.741657734
0.6601746128	1056	1.173333333	6.7356534
0.660186189	1057	1.174444444	6.733532429
0.6601977753	1058	1.175555556	6.732451916
0.6602093289	1059	1.176666667	6.735990048
0.6602209164	1060	1.177777778	6.740468025
0.6602324821	1061	1.178888889	6.609329701
0.6602440573	1062	1.18	6.700317383
0.6602556257	1063	1.181111111	6.717098713
0.6602671983	1064	1.182222222	6.721161366
0.6602787785	1065	1.183333333	6.725135326
0.6602903482	1066	1.184444444	6.72632885
0.6603019276	1067	1.185555556	6.727327824
0.6603135003	1068	1.186666667	6.729017735
0.6603250751	1069	1.187777778	6.728415966
0.6603366585	1070	1.188888889	6.728331089
0.6603482236	1071	1.19	6.734172344
0.6603597955	1072	1.191111111	6.738262653
0.660371373	1073	1.192222222	6.741090298
0.6603829591	1074	1.193333333	6.738785267
0.6603945184	1075	1.194444444	6.7385149
0.6604060984	1076	1.195555556	6.74111414
0.6604176689	1077	1.196666667	6.742706299
0.6604292342	1078	1.197777778	6.743157387
0.6604408111	1079	1.198888889	6.732665539
0.6604523842	1080	1.2	6.33703804
0.6604639597	1081	1.201111111	6.643847942
0.6604755357	1082	1.202222222	6.675601006
0.660487111	1083	1.203333333	6.68829298
0.6604986809	1084	1.204444444	6.699262619
0.6605102601	1085	1.205555556	6.70405674
0.6605218308	1086	1.206666667	6.705557823
0.6605334088	1087	1.207777778	6.708510399
0.6605449756	1088	1.208888889	6.709571362
0.6605565574	1089	1.21	6.714494228
0.6605681284	1090	1.211111111	6.719173908
0.6605797061	1091	1.212222222	6.722211361
0.6605912749	1092	1.213333333	6.722877979
0.6606028536	1093	1.214444444	6.717666626
0.6606144201	1094	1.215555556	6.715371132
0.6606259931	1095	1.216666667	6.714243412
0.6606375699	1096	1.217777778	6.71510601
0.6606491532	1097	1.218888889	6.714341164
0.6606607315	1098	1.22	6.716869831
0.660672297	1099	1.221111111	6.721312523
0.6606838849	1100	1.222222222	6.723962307
0.6606954461	1101	1.223333333	6.721865177
0.6607070177	1102	1.224444444	6.719797611
0.6607185855	1103	1.225555556	6.721412182
0.6607301696	1104	1.226666667	6.722381592
0.6607417423	1105	1.227777778	6.720353127
0.6607533199	1106	1.228888889	6.717010021
0.6607648906	1107	1.23	6.716431618
0.6607764594	1108	1.231111111	6.717263222
0.6607880382	1109	1.232222222	6.714799881
0.6607996053	1110	1.233333333	6.713721275
0.6608111791	1111	1.234444444	6.713586807
0.660822773	1112	1.235555556	6.716823101
0.6608343343	1113	1.236666667	6.717060566
0.6608459151	1114	1.237777778	6.717433929
0.6608574789	1115	1.238888889	6.717946529
0.6608690508	1116	1.24	6.71947813
0.6608806294	1117	1.241111111	6.721667767
0.6608922117	1118	1.242222222	6.722051621
0.6609037799	1119	1.243333333	6.72346735
0.6609153468	1120	1.244444444	6.723399639
0.6609269305	1121	1.245555556	6.720970631
0.6609384988	1122	1.246666667	6.71784544
0.6609500762	1123	1.247777778	6.716015339
0.660961641	1124	1.248888889	6.714411736
0.6609732184	1125	1.25	6.718369961
0.660984807	1126	1.251111111	6.719848633
0.6609963721	1127	1.252222222	6.72010088
0.6610079449	1128	1.253333333	6.721544743
0.6610195207	1129	1.254444444	6.721990585
0.6610310977	1130	1.255555556	6.722466469
0.6610426614	1131	1.256666667	6.722322464
0.6610542551	1132	1.257777778	6.722483635
0.6610658164	1133	1.258888889	6.723739147
0.6610773829	1134	1.26	6.724020004
0.6610889648	1135	1.261111111	6.722908497
0.6611005337	1136	1.262222222	6.72338295
0.6611121132	1137	1.263333333	6.724234104
0.6611236949	1138	1.264444444	6.721850872
0.6611352658	1139	1.265555556	6.716616631
0.6611468371	1140	1.266666667	6.711264134
0.6611584088	1141	1.267777778	6.702982426
0.661169984	1142	1.268888889	6.696577549
0.6611815578	1143	1.27	6.697726727
0.6611931379	1144	1.271111111	6.700589657
0.661204706	1145	1.272222222	6.702915192
0.6612162769	1146	1.273333333	6.705070019
0.661227857	1147	1.274444444	6.697087288
0.6612394237	1148	1.275555556	6.686650753
0.661250994	1149	1.276666667	6.688944817
0.6612625748	1150	1.277777778	6.690848827
0.6612741489	1151	1.278888889	6.692973614
0.6612857185	1152	1.28	6.692799568
0.6612973002	1153	1.281111111	6.68808651
0.6613088851	1154	1.282222222	6.684406757
0.6613204467	1155	1.283333333	6.686386108
0.6613320169	1156	1.284444444	6.684955597
0.6613435864	1157	1.285555556	6.685813904
0.6613551652	1158	1.286666667	6.685489655
0.661366743	1159	1.287777778	6.68989706
0.6613783262	1160	1.288888889	6.692157745
0.6613898907	1161	1.29	6.689533711
0.6614014648	1162	1.291111111	6.687075138
0.6614130444	1163	1.292222222	6.68309927
0.6614246056	1164	1.293333333	6.679720879
0.6614361831	1165	1.294444444	6.679306984
0.6614477597	1166	1.295555556	6.678575993
0.6614593374	1167	1.296666667	6.678933144
0.6614709031	1168	1.297777778	6.677975178
0.6614824828	1169	1.298888889	6.677080154
0.6614940519	1170	1.3	6.678340435
0.6615056316	1171	1.301111111	6.680088997
0.6615172049	1172	1.302222222	6.679973126
0.6615287786	1173	1.303333333	6.678336144
0.6615403532	1174	1.304444444	6.679460049
0.6615519275	1175	1.305555556	6.678507805
0.6615635162	1176	1.306666667	6.676315308
0.6615750726	1177	1.307777778	6.67345953
0.6615866493	1178	1.308888889	6.672462463
0.6615982234	1179	1.31	6.673425198
0.661609804	1180	1.311111111	6.675278187
0.661621372	1181	1.312222222	6.677011013
0.6616329462	1182	1.313333333	6.672252655
0.6616445211	1183	1.314444444	6.671888828
0.6616560904	1184	1.315555556	6.672230721
0.6616676742	1185	1.316666667	6.668546677
0.6616792348	1186	1.317777778	6.663444519
0.66169082	1187	1.318888889	6.661747456
0.6617023897	1188	1.32	6.664745331
0.6617139659	1189	1.321111111	6.665946007
0.6617255531	1190	1.322222222	6.661934376
0.6617371095	1191	1.323333333	6.658546448
0.6617486838	1192	1.324444444	6.660115242
0.6617602621	1193	1.325555556	6.66174078
0.6617718307	1194	1.326666667	6.665093899
0.6617834013	1195	1.327777778	6.665531635
0.6617949839	1196	1.328888889	6.667815685
0.6618065586	1197	1.33	6.671487331
0.6618181235	1198	1.331111111	6.674612045
0.6618297052	1199	1.332222222	6.675107956
0.6618412736	1200	1.333333333	6.674721718
0.6618528547	1201	1.334444444	6.665894985
0.6618644414	1202	1.335555556	6.665333748
0.6618759984	1203	1.336666667	6.665597439
0.6618875695	1204	1.337777778	6.666069984
0.6618991639	1205	1.338888889	6.667747974
0.6619107208	1206	1.34	6.670276165
0.661922298	1207	1.341111111	6.66951561
0.6619338866	1208	1.342222222	6.664608002
0.6619454442	1209	1.343333333	6.657452107
0.6619570249	1210	1.344444444	6.657888413
0.6619685952	1211	1.345555556	6.651341915
0.661980161	1212	1.346666667	6.647470951
0.6619917419	1213	1.347777778	6.649902344
0.6620033233	1214	1.348888889	6.655474663
0.6620148901	1215	1.35	6.65607214
